VMD-mean,VMD-standard deviation,VMD-root mean square,VMD-root sum of squares,VMD-crest factor,VMD-shape factor,VMD-energy,VMD-mean abs deviation,VMD-median abs deviation,VMD-skewness,VMD-kurtosis,VMD-peak to peak,VMD-log energy,VMD-peak to rms,VMD-s.mean,VMD-s.standard deviation,VMD-s.skewness,VMD-s.kurtosis,VMD-spectral centroid,VMD-spectral rolloff,VMD-spectral flatness,VMD-GFCC-1,VMD-MFCC-1,VMD-GFCC-2,VMD-MFCC-2,VMD-GFCC-3,VMD-MFCC-3,VMD-GFCC-4,VMD-MFCC-4,VMD-GFCC-5,VMD-MFCC-5,VMD-GFCC-6,VMD-MFCC-6,VMD-GFCC-7,VMD-MFCC-7,VMD-GFCC-8,VMD-MFCC-8,VMD-GFCC-9,VMD-MFCC-9,VMD-GFCC-10,VMD-MFCC-10,VMD-GFCC-11,VMD-MFCC-11,VMD-GFCC-12,VMD-MFCC-12,VMD-GFCC-13,VMD-MFCC-13,Approx Coeff-mean,Approx Coeff-standard deviation,Approx Coeff-root mean square,Approx Coeff-root sum of squares,Approx Coeff-crest factor,Approx Coeff-shape factor,Approx Coeff-energy,Approx Coeff-mean abs deviation,Approx Coeff-median abs deviation,Approx Coeff-skewness,Approx Coeff-kurtosis,Approx Coeff-peak to peak,Approx Coeff-log energy,Approx Coeff-peak to rms,Approx Coeff-s.mean,Approx Coeff-s.standard deviation,Approx Coeff-s.skewness,Approx Coeff-s.kurtosis,Approx Coeff-spectral centroid,Approx Coeff-spectral rolloff,Approx Coeff-spectral flatness,Approx Coeff-MFCC-1,Approx Coeff-GFCC-1,Approx Coeff-MFCC-2,Approx Coeff-GFCC-2,Approx Coeff-MFCC-3,Approx Coeff-GFCC-3,Approx Coeff-MFCC-4,Approx Coeff-GFCC-4,Approx Coeff-MFCC-5,Approx Coeff-GFCC-5,Approx Coeff-MFCC-6,Approx Coeff-GFCC-6,Approx Coeff-MFCC-7,Approx Coeff-GFCC-7,Approx Coeff-MFCC-8,Approx Coeff-GFCC-8,Approx Coeff-MFCC-9,Approx Coeff-GFCC-9,Approx Coeff-MFCC-10,Approx Coeff-GFCC-10,Approx Coeff-MFCC-11,Approx Coeff-GFCC-11,Approx Coeff-MFCC-12,Approx Coeff-GFCC-12,Approx Coeff-MFCC-13,Approx Coeff-GFCC-13,Detail Coeff-mean,Detail Coeff-standard deviation,Detail Coeff-root mean square,Detail Coeff-root sum of squares,Detail Coeff-crest factor,Detail Coeff-shape factor,Detail Coeff-energy,Detail Coeff-mean abs deviation,Detail Coeff-median abs deviation,Detail Coeff-skewness,Detail Coeff-kurtosis,Detail Coeff-peak to peak,Detail Coeff-log energy,Detail Coeff-peak to rms,Detail Coeff-s.mean,Detail Coeff-s.standard deviation,Detail Coeff-s.skewness,Detail Coeff-s.kurtosis,Detail Coeff-spectral centroid,Detail Coeff-spectral rolloff,Detail Coeff-spectral flatness,Detail Coeff-GFCC-1,Detail Coeff-MFCC-1,Detail Coeff-GFCC-2,Detail Coeff-MFCC-2,Detail Coeff-GFCC-3,Detail Coeff-MFCC-3,Detail Coeff-GFCC-4,Detail Coeff-MFCC-4,Detail Coeff-GFCC-5,Detail Coeff-MFCC-5,Detail Coeff-GFCC-6,Detail Coeff-MFCC-6,Detail Coeff-GFCC-7,Detail Coeff-MFCC-7,Detail Coeff-GFCC-8,Detail Coeff-MFCC-8,Detail Coeff-GFCC-9,Detail Coeff-MFCC-9,Detail Coeff-GFCC-10,Detail Coeff-MFCC-10,Detail Coeff-GFCC-11,Detail Coeff-MFCC-11,Detail Coeff-GFCC-12,Detail Coeff-MFCC-12,Detail Coeff-GFCC-13,Detail Coeff-MFCC-13,Disease
-0.000264867,0.038573217,0.0385743,10.91045975,18.696806,1.417386344,327.2724751,0.029008689,0.02900247,-0.03502712,44.48402261,0.579995936,2.448789535,0.203545315,1.963378823,10.91046261,7.791998758,145.9587096,2018.176379,2460.494198,0.000876159,-678.5503908,-534.1880135,58.8804584,149.336023,-22.08572723,13.58085352,-15.42828696,23.1352533,17.10586736,-2.035945725,8.996806478,-1.493368087,-2.157143014,2.862619266,5.325202994,12.5521655,0.190613342,6.641982391,-15.16732382,-0.797504184,-12.66087976,5.826624941,3.907659298,9.197428737,13.96953554,7.716258295,-12.35152912,19.20480537,22.83385277,125.0661621,1.913677931,1.584568381,15641.54492,17.77975273,14.15229797,-0.729306186,-1.369423405,46.4321022,9.657686234,-20.09839249,81.47880554,131.7336121,1.810046964,1.831086229,2509.506982,5760.131836,0.088814802,337.4676208,-257.2149878,80.48864746,131.1282002,33.56472015,28.31402367,17.40865707,20.5113343,0.795275092,8.035576123,32.86699677,7.067822862,14.62387371,5.13831547,4.727596283,3.88386147,-17.60014725,1.634507782,-39.92903519,0.050245213,18.83024597,-1.155368754,1.880505562,-1.266490191,-11.56442738,-1.330268533,0.005970183,0.710649669,0.710992396,8.408127785,7.437037468,1.458750367,115.8260727,0.459444523,0.456653059,0.022891716,6.387725638,4.677678108,3.47422123,1.649304628,6.995902538,8.329135895,1.107820599,1.535606064,6443.915113,9739.65758,0.401321203,-277.4755465,48.99386597,-85.36928439,-28.49027443,28.24029808,1.814067245,-21.48632429,-8.439144135,3.884303061,4.258603096,-14.79188263,-2.423415899,2.247122271,1.041393876,0.681629712,-4.152539253,-2.792915399,-4.298389435,3.881862977,-3.292375088,-2.039065787,1.628374696,1.913722032,2.015066862,-0.572311256,-1.938213825,Bronchiectasis
0.015147763,0.092399225,0.095256342,26.94256225,5.42457239,1.330248144,821.3879791,0.070515634,0.070513513,-0.109755611,2.130190691,0.841487543,6.444450614,0.328733291,2.994677807,27.68136412,20.38738406,978.543578,220.5064178,285.417807,5.88E-05,-535.3324265,-497.1407184,37.74206795,78.49538321,36.8478889,71.63060673,35.92968867,62.58594889,34.76672235,51.65455953,33.39617858,40.15866939,31.80854237,29.25667768,30.02751126,19.95648556,28.08606589,12.89883324,26.02511044,8.314505118,23.88149133,6.019198991,21.69411738,5.518691435,19.50030749,6.130714292,5.82840538,5.783846378,8.211161613,44.97438812,2.455114365,1.40425086,2022.695435,5.213136196,4.474844933,0.859759359,-0.564906797,20.3380127,7.612186432,11.94817829,33.24867249,51.91279984,2.556542084,5.511238972,3460.574444,8494.848633,0.183475345,262.9010315,-339.3216022,42.40293121,81.11910192,34.25904083,59.54724632,16.86419678,56.7009116,30.61925888,42.46801539,21.86485863,22.90007343,-5.851305485,2.391453998,16.64632225,-12.34769108,10.59313774,-17.97514267,-6.147930622,-14.23727542,-36.01084518,-4.675224866,4.353181839,5.191139061,0.082189053,10.2710749,0.004667975,0.977112591,0.979521275,12.15930367,7.897293091,1.496389031,277.3861084,0.672822714,0.667295456,0.016682072,12.27128964,6.062762737,2.751974583,2.137245893,10.28292942,12.12126827,1.435311566,12.36658459,6407.628604,9660.963078,0.407075197,-317.6714865,9.266952515,-98.94477294,-28.32539177,53.82778868,1.978719711,-31.7141605,-6.863875866,9.031933784,2.258145809,-3.517903891,-2.759313822,-5.134078652,2.81280899,6.03336205,4.913596153,-2.765098613,-1.714351416,5.84028037,-2.302113295,-2.938621084,-1.060461283,1.709819338,-1.205268502,-1.420762839,-3.913427114,Bronchiectasis
-0.010749184,0.09897986,0.101871709,28.81367037,4.309707101,1.266463597,988.0568361,0.078288807,0.078287121,0.004049417,0.365866435,0.809995309,6.519998373,0.291473665,2.657153272,29.52843663,29.99940659,2268.35915,185.9231751,236.0594537,3.74E-05,-542.9112815,-506.3344505,34.87837501,71.14908613,33.97217177,65.64359718,33.25337191,58.47122967,32.34141766,49.80784332,31.26866246,40.64084949,30.02520632,31.86418912,28.62646138,24.23216596,27.09684335,18.23640284,25.46229206,14.0555894,23.74818423,11.55450018,21.98378277,10.36822907,20.19565596,9.988946764,-36.11669922,50.76267624,62.29980469,341.2301025,1.940786481,1.659247875,116437.9766,46.69297028,37.47751999,-0.751008393,-1.3137347,123.3002014,11.6651144,-59.9102211,222.8497314,366.911377,1.908054698,2.236839596,2524.738348,6007.763672,0.093033195,436.5460205,-189.2782078,78.0005188,133.4100509,38.61008072,16.48772935,11.10512924,15.06944536,1.246593237,-0.44433461,39.06585693,1.90895193,10.80202484,0.560897774,5.814806938,1.690596445,-17.73627472,0.410072132,-33.00279236,0.13475367,13.03844738,-0.718420686,0.588909745,-0.370071839,-10.60089302,-0.463941885,0.009517236,1.861509085,1.863806486,17.2741127,14.12501621,1.590929031,608.7338867,1.082426548,1.080004692,0.629625587,396.8913207,12.16068172,2.927118063,3.788531303,14.34968948,17.08168793,1.220951435,2.083366376,6548.330217,9796.044959,0.368519664,-269.0350226,10.15736389,-95.35315019,-32.82466125,30.22160584,5.574614048,-28.4034378,-8.435976982,3.552006078,0.225520968,-3.48286847,-6.104644775,2.251882666,2.968551397,1.817997882,1.681604385,-3.164976351,-9.032419205,2.345925622,-7.754648685,-2.059410515,-2.362056255,1.898013158,1.801528454,-2.268274509,-0.099010706,Bronchiectasis
0.000110089,0.062850247,0.062850441,17.77678918,6.253694712,1.352267735,351.970651,0.047625313,0.047620284,0.003536887,3.124516259,0.671579691,5.599672439,0.270579817,1.90844298,17.77626671,13.65070475,229.768216,237.9261233,292.8241317,4.02E-05,-563.5120743,-537.4952662,39.14387715,70.88167107,38.13008876,65.9146718,37.14067019,59.57452035,35.84825632,51.75790001,34.30104323,43.20529257,32.50399898,34.6023341,30.49195549,26.61217036,28.30548381,19.7354651,25.9877431,14.27380842,23.58276204,10.30157146,21.13509769,7.700281275,18.68920872,6.199537212,0.658394754,0.784580827,1.024231672,5.609948158,1.866732001,1.526952386,31.47151756,0.728666723,0.590244293,0.66815411,-1.459660281,2.086000443,3.449082851,0.887734413,3.697711229,6.214588642,2.100064103,3.177950316,2529.222957,5717.06543,0.095196068,36.08668518,-605.920161,79.30691528,143.758656,26.80794907,41.74605004,19.37334251,21.6870931,13.73908806,5.593044191,20.66801834,1.05891168,15.21943378,-0.565600063,2.553511143,-0.349563047,-8.996801376,-0.52185528,-38.52451324,-0.916542897,10.9033432,-1.513092823,11.09327316,-1.195662817,-13.05114651,-0.387958742,0.00029162,0.3639943,0.364396036,6.465173721,8.735389709,1.537426472,117.5272064,0.247623116,0.246642441,-0.124724935,13.27241732,2.680285931,0.67636025,0.981571794,5.56050396,6.453447342,1.085191866,1.524738992,6213.50272,9584.018078,0.418940544,-436.6531687,-89.13552856,-77.38624753,-20.52134323,40.52490446,6.376966476,-17.71093409,-5.433665276,-1.142174521,0.709973812,1.036084938,-4.098924637,-1.040924169,1.607572198,5.068368988,1.014835,-2.55626394,-0.684739172,3.590994669,-0.544919372,-5.067768385,-4.934081078,1.642628509,-2.648352146,-2.504459989,-3.019411802,Bronchiectasis
-0.012271204,0.101657434,0.104900296,29.67028431,3.694624183,1.274452519,919.0264787,0.079963103,0.079766869,-0.046941861,0.125161865,0.734835658,6.734032139,0.259072602,2.616866493,30.47866676,33.04184329,2474.643764,175.3797648,228.6016962,3.27E-05,-544.2629358,-504.0232174,34.21634739,82.47311591,33.45727712,74.27458917,32.84147571,63.74212323,32.07951369,51.76480127,31.18718263,39.88041286,30.14636216,29.08910161,28.97489923,20.12078983,27.68294445,13.48497403,26.28652015,9.454903229,24.8029835,7.886971566,23.25257486,8.140669989,21.65415905,9.229139951,3.098947048,4.895841599,5.79419899,31.73613548,2.036031961,1.40372026,1007.182251,4.044608116,3.570879459,-0.158627054,0.031920654,21.76464081,6.914911747,6.002975464,26.3078804,33.82752991,1.669593575,2.16940073,3580.246632,7385.888672,0.362274826,269.730896,-297.0613743,51.39302063,91.50799155,2.83230114,35.87925411,29.32080078,19.16235298,-3.169168472,7.496988961,21.74919891,2.573997168,0.020807166,0.361940808,0.567014933,-0.243643938,-14.54180527,-0.57369433,-11.57337856,-0.940272982,9.341718674,-1.404286691,6.039127827,-1.263380264,-2.190225363,-0.614176851,-0.005256264,1.087857604,1.088208914,12.58814049,5.267109871,1.601421118,309.730011,0.688576162,0.687381387,0.192789497,4.626192553,6.685510159,3.008407593,2.614348412,10.58481693,12.46416664,1.550447458,4.639678197,6429.237484,9715.672505,0.389899671,-308.417299,11.90081024,-94.37667298,-28.29634476,26.8199887,5.451180458,-20.52514288,-2.423293829,11.1482132,3.328404665,-3.455726043,-3.40633893,2.956508591,3.21122694,1.015427328,-2.470234156,-5.083259713,-0.971782804,2.762197051,-1.53555119,-2.387360176,-2.37187171,3.759750657,-2.857088327,-2.999740461,-1.201489925,Bronchiectasis
-0.004785857,0.099447298,0.099902703,28.25675146,4.464711502,1.273867388,964.9849107,0.078515966,0.078500398,0.04812903,0.489187926,0.78980961,6.452335687,0.290443327,2.651645995,28.38173731,18.39181432,565.4752431,202.8905434,255.7239314,3.60E-05,-552.6618576,-506.1375258,36.36293452,73.88869203,35.48307108,67.53744242,34.71069048,59.25614557,33.71296728,49.37552635,32.5287592,39.15997889,31.15298271,29.66804672,29.60776431,21.76208775,27.92058802,15.92070995,26.12039394,12.22628205,24.23722809,10.39174794,22.3020609,9.88741576,20.34659966,10.07389042,0.848626375,2.485344887,2.626234293,14.38447762,2.089954615,1.32355535,206.9131927,2.201544523,1.969706416,0.454858563,-1.107173942,9.094639778,5.332299232,2.86247611,11.19416142,13.92792416,1.513756297,1.403903716,3653.898463,7773.486328,0.335552603,184.3249817,-398.7774532,45.02030945,116.5493353,19.93792343,42.84130077,23.78808212,27.12703025,1.281718493,16.06879149,19.16304398,11.34585678,9.020727158,7.521957176,-3.101392269,4.059943501,-30.98045731,0.55863927,-12.28310013,-2.08656517,12.48270988,-3.460862727,5.37328577,-3.245248269,-6.039808273,-2.327838311,-0.008040394,0.80793047,0.810330212,11.23271179,6.292894363,1.460635424,327.5546875,0.55781132,0.554253161,-0.195476946,5.054169384,4.856340408,2.20296979,1.485652566,9.426350594,11.18206215,1.253136123,7.528888144,6366.231126,9568.904163,0.408302993,-336.4712875,-20.21837616,-100.9977533,-27.28443527,28.41065772,3.532487869,-23.09935083,-4.197951317,1.908173232,2.510453224,-3.008113097,-2.573917627,3.449694999,0.867209494,3.305295691,-2.823763847,-2.788603531,1.455122471,3.065199858,3.332991123,-5.173957883,3.411210299,2.713852521,-1.95562017,-1.873176908,-2.233444691,Bronchiectasis
0.003762379,0.057235431,0.057361619,16.22431588,22.10549652,1.52402693,962.4213144,0.043310024,0.043309792,0.137217099,85.73865464,0.599150419,1.660040527,0.257245227,2.125850492,16.25956489,8.062559372,132.475386,2088.225262,2477.00413,0.000609075,-680.9285074,-573.8942672,46.68225492,119.58615,-15.12080123,6.217228296,-7.675708873,14.49634446,18.39490391,6.793235393,7.693866747,0.050165572,-4.079953571,10.69083713,6.145548386,23.99094895,4.878303916,18.01944444,-12.77600368,8.888048749,-14.52929542,10.7304694,2.878781479,11.11075804,15.62703142,11.71197975,-15.975241,14.696914,21.707317,118.895874,1.9168313,1.3588101,14136.229,13.42365,10.309146,-0.830628796,-1.163168592,41.046146,9.556497,-22.270435,79.3252,138.74245,2.469290435,5.283986399,2710.376379,6922.924805,0.11595812,343.7582,-176.3887039,71.700775,115.8271048,32.204643,51.0574188,12.95726,29.20618273,1.7259018,13.47663879,41.36837,5.531125998,6.725398,1.211910355,2.0972877,-0.585077344,-20.016178,-1.362821079,-19.489048,-1.588589862,17.782703,-1.691990512,-3.5350652,-1.407547642,-6.427374,-0.756915812,0.005898551,0.83460104,0.8350024,10.296365,9.51086,1.6309032,284.6615,0.49696505,0.4962233,0.207167322,27.61990098,5.9697275,3.0168843,2.0873413,8.386985,10.235966,1.064880234,1.717924536,6385.309224,9730.946911,0.38980538,-290.1721492,21.79649,-66.35128314,-27.036825,8.266660784,1.3192775,-28.11783917,-11.002115,5.60967032,1.100454,2.705160696,-5.0519853,-0.515501994,2.0343113,-2.058189437,-1.7846444,-2.506710079,-6.038805,-0.33023801,-5.8460965,-3.734387139,-1.2434801,0.366215896,-2.5842466,-2.265650406,-4.9006586,COPD
0.022724317,0.053923609,0.06729906,19.03504879,11.3277041,1.327953018,709.9870275,0.042040813,0.04203314,-0.006067679,11.77497436,0.5363827,3.754432917,0.237010908,1.96680509,21.44187554,46.70359637,7631.920322,1064.128448,1267.887344,0.000207824,-650.3834369,-556.3592567,63.61713266,134.0091555,25.128293,39.12611819,-1.132392813,10.30033041,-0.182872734,20.60043636,15.35244518,17.66006843,22.40083287,14.22163019,12.46440792,22.08769103,-3.033764471,21.23362382,-8.502378375,10.14786095,-0.549841923,7.337518945,11.59175949,13.43555573,17.85752306,14.32219539,-0.879233658,6.390813351,6.451011181,35.33364487,2.673612595,1.462539315,1248.466431,4.709561825,4.086694241,0.357495585,0.937526883,29.24451447,7.129671097,10.79649353,29.9192543,34.02959824,0.32513948,-0.547801965,4290.896913,8010.351563,0.482219368,295.005249,-283.8628429,41.27473068,85.5742853,-12.51160622,36.85904416,17.0225029,25.94101506,-10.70725441,17.93975389,38.69856262,14.16795792,-21.45145988,10.77435469,1.300883889,7.135364596,-20.91027451,2.761970794,2.454437494,-1.224647958,-6.437095642,-3.831105128,2.412521601,-4.416172231,1.869712591,-3.657362662,-0.007798279,0.673571229,0.674206972,8.712648392,8.385148048,1.564900398,191.9972382,0.439214379,0.438311666,-0.191031999,20.54050334,4.589471817,2.752270937,1.558441639,7.150557041,8.681190491,1.091949132,1.557010374,6412.344924,9721.84591,0.349690199,-290.3789995,3.191368103,-72.34996807,-29.29106331,9.409214098,1.732162952,-15.16644029,-9.952178955,7.057461254,-1.466295958,-1.40190802,-5.431193352,-3.703351794,6.517065525,3.446456429,0.522552848,-4.655851041,-3.810655594,0.899052683,-6.085013866,-3.461825985,-0.780852795,0.596856517,-1.927047014,-0.826010667,-3.967795849,COPD
0.000448689,0.045264325,0.045266646,12.80334104,19.43313443,1.5476364,572.4503149,0.034441384,0.034438197,0.078901648,57.75916072,0.60641232,1.510332405,0.271986565,1.98534117,12.80370643,8.105192738,176.9132701,1995.476531,2448.287478,0.001049023,-703.5375433,-580.2460914,50.62287231,131.7389742,-21.65526502,11.57806846,-11.44884922,19.28184701,20.03890195,7.404693286,8.816314611,1.416875954,-3.952467484,5.226528254,6.313546447,21.42409298,4.484984108,14.46868635,-12.18292861,8.096207591,-12.70442698,10.9471666,3.456403646,13.90678168,14.88773697,12.94325503,-3.641380548,7.013535976,7.902489185,43.28371811,1.908480525,1.421816707,1873.480103,6.529056072,5.302381516,-0.677604397,-1.471700478,17.44218063,7.535552979,-5.542056084,27.94523811,43.68102646,1.765364514,1.708600358,2511.506169,5673.999023,0.093241699,236.6271973,-306.4914736,80.78265381,128.5764298,25.36896324,39.58819926,26.06846237,25.67382276,6.341883183,13.46709499,19.67590523,9.234554254,16.55076599,5.655487588,4.017444134,2.813392758,-14.67328453,0.114429793,-41.61047745,-1.567065131,12.76689148,-2.352997396,7.059140205,-2.145653929,-9.129005432,-1.670862828,0.004833884,0.556566715,0.55690825,8.269143105,9.24407959,1.637431383,158.0464478,0.352267802,0.351478577,0.100442783,23.22448465,4.331924438,2.914272785,1.593909264,6.847950935,8.224433899,1.112656829,1.672494315,6170.848382,9513.357712,0.368333459,-305.1243928,15.62001419,-39.58477541,-21.873806,13.44873261,-0.794773102,-22.49359267,-4.43727541,-5.015214966,5.620505333,-6.411330137,-1.364782095,-3.754143483,-0.825901985,-2.759321728,-0.038135201,-1.959613511,-2.197656393,-0.581977574,0.65771389,-0.058258616,-5.443741798,0.096621483,-6.882100105,-0.747976354,-0.901978791,COPD
0.004650476,0.029538595,0.030337599,8.580768753,10.30178148,2.030863452,98.07762666,0.017390423,0.017388799,0.079259554,23.31746399,0.497546658,3.899099051,0.232236211,1.317055283,8.791953916,14.72908787,689.1899914,980.3292882,1214.208634,5.95E-05,-611.3226806,-543.0986852,47.42087478,117.7923472,32.77977666,61.76267848,15.0539027,13.79783668,0.150004142,-4.725058378,-7.359456398,0.555517468,-6.204613543,11.30074906,1.527133497,13.98970976,11.71483326,6.458191698,20.1824709,-3.644246219,24.3252567,-6.417187293,23.77082812,-0.033058366,19.93917764,7.200556073,-2.70042181,5.099143982,5.770055771,31.603899,2.021942854,1.538974524,998.8063965,4.649426937,3.59658885,-0.828187702,-1.149002552,14.43043518,6.906560898,-3.006343603,22.33359146,32.45586014,1.576292792,1.206492393,3035.641951,7321.289063,0.174168304,234.5547485,-384.4868696,63.77688599,146.3884076,21.97825623,26.72059962,17.26962471,26.99456709,2.642364979,8.739971812,44.13473892,9.788519279,-1.164875031,5.411167583,1.626412272,4.63643374,-25.89157486,1.094361255,-15.53580093,-0.43584223,4.631947517,-2.022157048,-0.418325603,-1.838186898,-1.104827881,-1.600251698,0.002998737,0.322253734,0.322692722,4.426411629,8.692733765,1.698507786,34.76442719,0.19170174,0.19083795,0.170397572,31.14998703,2.56490469,2.097805738,0.895544171,3.685907841,4.396865845,0.941804333,1.219207441,6203.716227,9609.01309,0.430094808,-336.5441758,-16.74652863,-49.14845885,-24.88672066,13.0655438,-2.122272015,-26.11103989,-4.541991234,1.279412027,1.992341518,-3.394809296,-1.939689517,-1.00443072,2.502610683,-0.360695133,-1.446995974,-7.115380051,-1.83049655,-1.387494839,-6.564995289,-5.633450135,-0.392111182,1.266792521,2.955865383,-1.682693885,-2.339827538,COPD
0.009226134,0.065536695,0.066412418,18.78426858,16.59012082,1.954565695,643.737706,0.047978097,0.047977659,0.048542427,84.1476179,0.822747481,4.245368454,0.351610072,2.147965186,19.02628421,11.02413958,211.9440658,1114.607538,1293.586605,7.18E-05,-598.7806675,-530.5510262,48.68565006,106.9818988,19.24218309,36.06315736,-0.966950766,15.47840601,0.638861565,17.76637282,14.88795548,14.02189741,22.61873561,15.97620036,14.85698942,19.96093616,0.007677837,14.8013233,-7.1455845,7.40962748,-0.86322296,5.885241501,11.69713199,9.564387941,19.69869148,11.85823891,10.05654812,11.35905552,15.17110062,83.09554291,1.84794116,1.508579373,6904.869141,10.64847946,8.740185738,0.661301851,-1.448617936,27.35975075,8.839982033,12.86420059,52.45140839,92.98311615,2.171696239,3.463466696,2330.074348,5307.93457,0.072459556,289.0809631,-373.118683,86.46003723,171.876253,29.11547089,34.10286778,20.17530441,28.7067947,4.31372261,3.086830797,28.39562988,3.318149679,17.44941521,-1.345770411,0.657950938,0.340506244,-0.116235495,-1.345190099,-39.91147995,-0.849531853,8.096255302,-1.915231542,-0.478812993,-0.892820932,1.007511735,-0.548503887,-0.008406866,0.568054616,0.569322586,8.53869915,9.5248909,1.692187548,196.2158356,0.376404136,0.375345707,-0.301175016,44.80441163,4.349372387,2.765369177,1.71520555,6.973545551,8.513914108,1.048474969,1.477752317,6190.061515,9615.950052,0.399230808,-332.3254643,8.954494476,-70.93935915,-19.74234772,43.28771611,2.247129917,-26.96368763,-12.21304035,0.49045378,3.257875919,-10.10765666,-3.250583172,-6.150623666,-0.760931492,0.452172625,-0.357315302,-2.262040548,-5.711355209,2.092809738,-5.324780941,-3.022161313,-2.263425589,-0.572098231,3.160597563,-2.70969603,-2.967534304,COPD
-0.002678621,0.025199222,0.025378289,7.178064046,28.82063468,2.065659406,100.6225826,0.016427143,0.01642647,0.067123332,278.8691068,0.773423813,2.838292116,0.367398864,1.032871177,7.228091338,8.343631344,101.205207,923.2949508,1108.222757,5.87E-05,-628.6140736,-564.3975486,44.95550088,100.8113847,31.48502229,52.70873603,14.81117905,18.01839363,0.4415914,5.158955952,-7.371427085,3.985966421,-7.318973051,8.240883833,-1.10138655,12.39356116,7.717812729,9.211372846,15.45321867,1.558779646,19.74730215,0.086170405,20.15539524,6.313893367,17.77392515,10.90485409,4.189874172,2.457679033,4.857492924,26.60558319,1.802787304,1.129532933,707.8570557,2.006383419,1.687428832,0.346865446,-0.253339252,10.41556072,6.562242031,3.899533749,18.30413437,33.04043198,3.240236306,9.30333998,3153.091387,7622.753906,0.172286123,212.9812622,-236.7056659,54.24640274,111.2254747,25.91500092,48.71634375,16.54360771,28.99199568,4.546220303,14.60032465,36.65279388,7.09758959,3.112404108,2.464191753,-1.578943491,-0.031688414,-20.33965302,-1.39475601,0.444061816,-1.870513662,15.90657806,-1.938888217,1.126811504,-1.550615767,0.652650774,-0.894578346,6.11E-05,0.263987482,0.264245152,3.727192163,11.457798,1.703552723,30.88671303,0.167362958,0.166479588,0.964723513,110.5740011,2.330966711,1.409126163,0.835862637,3.122537613,3.709191799,0.968084801,1.110443673,6185.28386,9550.943288,0.395797014,-375.2789857,-57.52925873,-87.05425222,-25.79643631,28.5780772,-6.062539101,-4.18936182,-5.028711796,4.13839515,3.970805407,1.347619357,-3.051680088,-4.346942397,2.864500046,0.660536703,-0.703232586,-4.938995854,-4.962273598,1.185572324,-2.386606455,-4.815318851,5.851991177,2.300429923,-1.280281067,-2.217574869,-3.96401453,COPD
-0.010463854,0.020259299,0.025650888,7.25516678,17.52707152,1.501062756,87.18824638,0.014483741,0.0144776,-0.28317867,194.0347917,0.443505523,2.259135034,0.189445169,0.89882803,8.304712346,43.86185879,6656.189959,1436.010935,1761.145136,0.000721933,-704.059547,-575.4387207,39.77831481,115.8559693,-20.9821059,20.72126882,10.24147869,37.6138373,42.79827773,14.56314347,14.41265001,11.51739639,-8.616149524,1.995605439,2.352072748,14.49666783,7.410388327,11.03135484,0.224062581,2.850934502,0.443305749,-0.237606704,8.805642747,3.840491069,17.16593696,10.42714084,-7.02610302,4.578024864,8.385966301,45.93182755,1.711355448,1.193544507,2109.73291,4.336369991,3.717614651,-0.558666793,-1.520115189,12.02806282,7.654316425,-10.70927238,27.15635109,56.32984161,2.906709691,7.39967527,2392.054376,6072.363281,0.078246042,231.3697662,-285.3140701,74.77409363,140.2290705,37.16207886,58.90065339,14.0989933,34.11304935,8.364976883,16.10194735,27.87883759,6.82835092,14.39464283,1.323095297,4.206216812,-1.246111159,5.265327454,-2.2310996,-13.93863869,-2.083581499,-16.53148079,-1.70434476,2.905397892,-1.278300455,9.664261818,-0.75999354,0.002604814,0.289726883,0.290024161,3.530837297,9.399251938,1.594557643,20.9645443,0.181360662,0.18089354,-0.002239041,80.85972937,2.249550819,1.723549128,0.7814821,2.951520443,3.505820751,1.108528661,1.911044805,6368.949128,9704.096634,0.420484126,-354.0982054,-37.10927582,-91.77279328,-30.12561226,-5.154280292,-2.508428097,-9.550463834,-6.024860859,0.866375967,3.515525818,-7.779926836,-1.938015103,-1.275278159,-0.618453979,2.954686642,-0.658970594,-1.896572816,-6.054387093,4.528985934,-4.886519432,-3.593680623,-1.524193287,0.970655667,3.240460634,-2.559540578,-1.432146192,COPD
